13368,1132600,4,2005-03-10
13368,1474444,4,2004-07-06
13368,2410057,4,2004-11-27
13368,858870,4,2005-08-10
13368,220034,5,2005-10-10
13368,2130148,3,2005-05-06
13368,658961,4,2005-06-02
13368,803544,4,2005-11-25
13368,364901,5,2005-08-29
13368,481721,4,2005-07-26
13368,2051752,3,2004-12-07
13368,1228624,5,2005-05-21
13368,202558,3,2003-11-10
13368,1043652,1,2003-08-13
13368,1045479,2,2005-08-30
13368,2310338,5,2004-10-21
13368,1784446,5,2005-11-22
13368,2046421,5,2005-12-09
13368,339693,2,2005-02-26
13368,99847,4,2004-11-16
13368,2092198,4,2005-06-02
13368,897816,3,2005-10-19
13368,184705,3,2004-11-18
13368,2303588,3,2005-02-07
13368,2020045,4,2005-05-25
13368,2578149,3,2004-02-02
13368,2590916,5,2004-12-07
13368,2586051,4,2005-01-13
13368,2125354,4,2005-02-05
13368,2431563,4,2004-10-25
13368,1997580,4,2005-08-06
13368,145155,4,2005-12-03
13368,1707723,3,2004-05-21
13368,2645367,3,2002-04-11
13368,1981647,5,2005-01-11
13368,2120218,3,2005-11-21
13368,1373130,3,2003-08-29
13368,250565,5,2001-01-25
13368,203212,4,2003-06-14
13368,2552319,3,2005-04-03
13368,1190373,5,2005-10-09
13368,831244,3,2000-01-11
13368,241766,2,2004-12-25
13368,2386901,4,2005-07-10
13368,1268328,3,2004-07-24
13368,593749,5,2004-06-11
13368,1480539,4,2005-02-11
13368,78936,2,2005-06-28
13368,2324706,2,2005-10-20
13368,515008,3,2005-08-22
13368,1973828,5,2004-08-10
13368,586836,3,2004-07-10
13368,1348053,4,2005-08-30
13368,1843166,4,2005-05-11
13368,2408478,1,2005-08-24
13368,722572,1,2004-06-08
13368,1026782,4,2005-04-04
13368,2415486,5,2005-10-03
13368,309258,3,2005-04-21
13368,2233289,5,2005-07-28
13368,1366049,5,2004-07-29
13368,2522445,5,2005-03-24
13368,408590,4,2005-10-20
13368,572481,1,2003-04-04
13368,329958,1,2003-12-24
13368,780058,5,2004-04-14
13368,1180795,5,2005-12-16
13368,214247,5,2000-08-26
13368,1223806,4,2005-08-03
13368,1736133,3,2004-10-05
13368,701449,3,2005-10-02
13368,963611,1,2005-06-17
13368,1790184,4,2003-06-02
13368,111696,3,2005-05-30
13368,2342499,4,2005-11-15
13368,1426263,4,2005-04-02
13368,1719220,4,2002-10-31
13368,2388082,4,2005-07-18
13368,2009727,3,2004-06-22
13368,736048,4,2005-04-08
13368,2078484,1,2003-09-24
13368,589404,3,2005-02-08
13368,1298511,2,2003-07-04
13368,396140,4,2003-06-04
13368,726232,3,2003-08-12
13368,1609527,5,2005-01-22
13368,2169764,2,2004-09-08
13368,385900,4,2004-12-07
13368,1884142,5,2005-02-09
13368,2513455,2,2005-05-31
13368,1801493,5,2001-01-10
13368,1769875,1,2004-01-23
13368,633905,3,2004-01-26
13368,60981,5,2004-03-27
13368,707032,4,2005-02-26
13368,896713,1,2005-05-17
13368,807448,4,2005-11-26
13368,2180518,4,2003-11-13
13368,1946303,4,2002-10-01
13368,142492,3,2003-08-23
13368,2053020,1,2004-04-08
13368,1595424,4,2004-01-14
13368,2268720,5,2004-05-26
13368,991786,4,2005-03-01
13368,1349090,3,2005-09-20
13368,1406843,4,2005-10-05
13368,1558030,3,2001-07-26
13368,1708442,4,2003-09-17
13368,1569109,2,2004-03-08
13368,349331,1,2001-02-09
13368,1194048,3,2005-08-25
13368,2369255,3,2005-05-25
13368,677888,5,2004-04-09
13368,117368,4,2004-03-23
13368,545790,3,2004-12-20
13368,2053594,3,2000-04-01
13368,249789,4,2005-02-20
13368,773643,4,2005-03-18
13368,1501724,1,2005-04-11
13368,760029,5,2005-06-04
13368,2503369,5,2004-11-23
13368,1212566,3,2000-01-11
13368,310439,3,2003-04-25
13368,230112,1,2004-07-03
13368,1802028,4,2005-01-28
13368,566625,2,2005-11-14
13368,2634517,4,2005-07-26
13368,1560653,3,2004-08-24
13368,396440,3,2005-06-19
13368,1545805,2,2004-06-05
13368,433139,5,2005-10-01
13368,91120,3,2000-02-16
13368,415478,3,2004-07-07
13368,1810763,3,2005-06-03
13368,2038362,5,2003-04-23
13368,752702,2,2004-05-26
13368,2342834,3,2004-04-15
13368,1520904,4,2004-10-06
13368,254222,4,2005-05-15
13368,2446344,2,2005-06-29
13368,1310382,4,2003-11-22
13368,2367304,3,2003-11-11
13368,1925701,5,2005-02-08
13368,712852,5,2005-10-09
13368,1432211,3,2003-12-10
13368,1071122,3,2004-05-18
13368,901720,4,2003-05-26
13368,1046501,4,2005-08-29
13368,2624689,3,2004-07-23
13368,2019578,4,2004-10-13
13368,1772665,5,2005-02-21
13368,792309,2,2005-05-24
13368,414976,5,2005-11-10
13368,1091738,4,2005-04-21
13368,575981,4,2005-09-27
13368,1311952,5,2005-10-05
13368,1997485,3,2003-09-20
13368,1299887,4,2005-03-02
13368,1505072,5,2005-05-25
13368,2011746,3,2005-09-19
13368,777394,4,2005-11-15
13368,578848,4,2004-08-29
13368,267360,5,2005-08-17
13368,2286677,4,2005-03-02
13368,1127148,4,2005-10-05
13368,2635448,5,2005-12-07
13368,602103,4,2003-08-25
13368,1335942,4,2004-08-12
13368,1338823,3,2004-09-21
13368,1758286,4,2005-04-13
13368,1507578,5,2005-09-24
13368,1971752,4,2005-12-11
13368,1020840,4,2003-09-15
13368,1607572,3,2002-05-07
13368,92040,5,2005-11-13
13368,1878344,5,2002-05-11
13368,1261840,4,2003-05-28
13368,515980,2,2004-12-21
13368,2224875,3,2005-01-25
13368,681541,4,2005-05-17
13368,1765674,2,2003-06-14
13368,1406337,5,2004-10-04
13368,2346564,3,2005-04-01
13368,1396339,4,2005-04-04
13368,167484,4,2005-09-24
13368,2219648,3,2002-07-06
13368,475075,4,2003-07-17
13368,278880,3,2004-12-14
13368,1755505,1,2005-03-02
13368,98492,5,2005-09-12
13368,2068671,4,2005-09-15
13368,2161142,3,2005-09-29
13368,2408168,3,2005-10-02
13368,1294888,3,2004-12-20
13368,2520402,4,2005-12-10
13368,1539972,4,2004-02-18
13368,1395144,4,2003-07-07
13368,305344,1,2003-08-08
13368,683623,4,2005-10-21
13368,1763499,3,2004-09-15
13368,1870256,5,2005-07-28
13368,75640,3,2002-12-18
13368,767706,2,2003-07-03
13368,2369887,3,2004-07-20
13368,2035038,4,2005-04-08
13368,2427227,2,2005-08-17
13368,2188296,4,2005-08-22
13368,1393576,3,2005-06-01
13368,536910,4,2005-03-15
13368,1250096,3,2003-04-21
13368,1088725,3,2004-03-11
13368,2174601,2,2003-04-21
13368,910070,4,2004-03-26
13368,508042,3,2003-07-21
13368,355078,2,2004-12-05
13368,462584,5,2005-02-21
13368,1292780,5,2005-07-25
13368,780391,3,2005-03-03
13368,2554772,4,2005-10-29
13368,484464,4,2003-08-18
13368,1486706,2,2005-12-04
13368,705770,2,2004-11-10
13368,2058438,5,2005-04-07
13368,2177597,1,2005-05-18
13368,1908753,4,2005-08-02
13368,1558683,4,2003-08-17
13368,1687570,4,2005-08-10
13368,111044,4,2004-11-24
13368,637481,5,2005-01-25
13368,1952729,2,2005-05-03
13368,864012,4,2004-01-28
13368,1018015,5,2005-08-22
13368,1876416,2,2004-09-08
13368,1355502,5,2005-03-07
13368,1123981,2,2002-10-09
13368,714757,3,2003-12-02
13368,19488,5,2005-01-31
13368,1477859,4,2005-07-04
13368,1973975,3,2005-10-09
13368,795473,2,2005-01-19
13368,2597239,4,2003-09-20
13368,1290963,4,2005-05-24
13368,1189097,5,2005-06-08
13368,406509,4,2000-01-17
13368,1122213,3,2005-11-15
13368,1179254,2,2003-04-23
13368,2020678,2,2005-09-22
13368,1237881,3,2004-06-04
13368,875344,4,2005-08-13
13368,1291867,4,2005-03-29
13368,1100638,5,2005-04-30
13368,1743179,5,2005-08-15
13368,603543,3,2004-12-01
13368,1443591,4,2002-12-24
13368,1420268,1,2003-08-12
13368,119848,5,2005-04-28
13368,826195,4,2005-05-07
13368,2607433,3,2003-09-03
13368,984525,2,2005-05-11
13368,829846,3,2005-05-23
13368,614711,4,2005-12-11
13368,1305971,4,2001-01-11
13368,1881260,3,2005-08-29
13368,1225936,5,2004-02-19
13368,559366,2,2003-08-26
13368,19006,5,2005-05-22
13368,531787,4,2002-12-10
13368,365249,5,2005-08-10
13368,2251810,5,2004-07-05
13368,2506964,5,2003-11-23
13368,2566101,4,2004-04-13
13368,1229435,4,2005-02-09
13368,2280749,4,2005-05-11
13368,2396619,3,2005-05-23
13368,726621,4,2003-10-17
13368,2412997,4,2005-08-12
13368,345444,5,2005-11-09
13368,1773724,4,2004-01-20
13368,1724929,5,2003-11-03
13368,2326639,2,2004-05-12
13368,1319107,4,2005-05-09
13368,1357878,4,2004-09-05
13368,2118461,5,2005-10-23
13368,2620163,4,2003-12-22
13368,2061495,3,2005-03-28
13368,1711185,5,2005-07-23
13368,387418,2,2003-10-10
13368,296111,5,2004-01-22
13368,694574,4,2004-10-21
13368,1907620,5,2004-11-30
13368,426531,4,2005-02-17
13368,1917431,4,2005-11-18
13368,321519,3,2005-11-21
13368,2612664,1,2004-04-07
13368,1700468,4,2003-04-24
13368,2046878,3,2005-04-11
13368,1945029,2,2004-07-03
13368,1139404,1,2003-04-07
13368,2084328,5,2005-09-01
13368,1932594,1,2004-08-22
13368,1114342,4,2005-01-24
13368,1592172,4,2005-09-22
13368,2295885,3,2003-10-28
13368,2600597,3,2005-12-17
13368,1447743,3,2003-08-12
13368,2406110,5,2004-11-29
13368,1461435,1,2002-02-21
13368,1502608,3,2004-01-24
13368,1251454,3,2005-01-25
13368,1180425,5,2005-03-18
13368,636451,3,2002-05-23
13368,1771329,4,2003-04-29
13368,182203,1,2003-07-18
13368,419963,4,2005-09-07
13368,171521,3,2003-09-24
13368,2590656,4,2005-04-19
13368,1713268,3,2000-07-18
13368,1384790,2,2003-07-11
13368,2629961,3,2004-08-11
13368,553082,4,2004-12-08
13368,1010920,4,2005-03-16
13368,714792,2,2005-03-27
13368,1209672,5,2005-04-30
13368,15027,5,2004-06-08
13368,2467046,3,2000-05-08
13368,1639792,1,2003-04-03
13368,1320363,3,2003-12-21
13368,380292,4,2002-06-21
13368,1765595,3,2005-07-22
13368,157729,5,2005-08-01
13368,2502873,2,2003-10-18
13368,1681941,5,2003-07-18
13368,2385226,3,2005-06-02
13368,2154387,5,2005-10-04
13368,2460347,1,2004-03-25
13368,2292335,5,2005-11-20
13368,1201442,3,2003-07-15
13368,981489,3,2005-10-11
13368,909122,2,2005-07-31
13368,1174544,4,2005-08-09
13368,123716,4,2004-11-17
13368,2384355,3,2004-11-29
13368,2091384,2,2005-02-21
13368,1918276,3,2004-04-07
13368,1536313,5,2004-02-23
13368,2238060,2,2004-08-18
13368,779867,4,2004-11-30
13368,927316,3,2004-11-30
13368,1616631,5,2005-02-09
13368,1907733,5,2005-02-19
13368,1335181,3,2004-04-01
13368,1852040,1,2004-05-13
13368,1929151,3,2004-03-04
13368,2252145,2,2005-10-06
13368,1545733,2,2004-05-14
13368,293857,4,2005-03-16
13368,1486956,4,2005-03-26
13368,2362863,4,2005-08-02
13368,908725,3,2004-11-22
13368,1337762,3,2005-03-28
13368,1606261,3,2000-09-15
13368,2301571,4,2005-01-19
13368,1644346,1,2000-02-08
13368,341746,5,2005-07-08
13368,2064219,5,2005-09-02
13368,2124888,5,2004-12-27
13368,1777165,2,2005-01-25
13368,1596742,5,2005-03-20
13368,1290587,3,2003-05-28
13368,1143230,2,2000-06-05
13368,184271,2,2004-07-30
13368,1033224,2,2002-10-26
13368,1058873,5,2002-09-18
13368,867624,2,2003-08-17
13368,1285,3,2003-12-30
13368,2426728,3,2005-08-10
13368,1493435,4,2005-03-06
13368,20461,3,2005-03-14
13368,190478,4,2005-12-18
13368,2407365,3,2005-08-28
13368,2374464,3,2004-06-23
13368,283364,5,2004-07-22
13369,1625310,5,2005-03-17
13369,541295,5,2005-04-08
13369,303948,3,2005-09-12
13369,635624,2,2005-10-21
13369,1110453,5,2005-08-31
13369,1227322,1,2005-06-02
13369,77550,5,2005-05-25
13369,1513622,3,2005-05-19
13369,2069818,3,2005-06-01
13369,297521,3,2005-05-01
13369,1784150,3,2005-06-06
13369,2221430,3,2005-07-30
13369,705703,3,2005-10-18
13369,1881487,5,2005-10-18
13369,1652711,5,2005-09-08
13369,161133,4,2005-05-27
13369,997518,4,2005-06-13
13369,1972677,5,2005-11-07
13369,438369,3,2005-11-30
13369,2600758,5,2005-05-24
13369,845754,4,2005-05-31
13369,1574842,5,2005-08-22
13369,531237,2,2005-06-26
13369,2466950,4,2005-08-14
13369,636262,1,2005-08-23
13369,91515,4,2005-06-28
13369,1991429,4,2005-04-20
13369,2585607,3,2005-09-27
13369,2439493,1,2005-08-19
13369,1802785,3,2005-05-01
13369,332923,3,2005-05-01
13369,266900,5,2005-06-13
13369,1558516,3,2005-06-24
13369,2134563,1,2005-10-11
13369,1562322,3,2005-06-20
13369,792534,4,2005-06-03
13369,2006138,4,2005-10-08
13369,2106857,5,2005-11-08
13369,232421,1,2005-07-12
13369,1694767,2,2005-07-07
13369,423204,4,2005-06-08
13369,2404219,3,2005-06-20
13369,1501943,3,2005-05-01
13369,1692295,5,2005-05-04
13369,1900,3,2005-05-19
13369,586276,4,2005-09-23
13369,2302897,5,2005-04-02
13369,2221057,3,2005-08-23
13369,507603,1,2005-08-01
13369,199435,2,2005-06-29
13369,1305910,4,2005-10-17
13369,352831,4,2005-05-14
13369,1690900,4,2005-05-26
13369,644955,2,2005-08-29
13369,2578830,3,2005-05-30
13369,501808,4,2005-09-23
13369,1589063,4,2005-09-27
13369,2397080,2,2005-09-17
13369,270634,5,2005-11-27
13369,806991,4,2005-06-16
13369,1014585,5,2005-07-09
13369,1664010,4,2005-10-12
13369,1783543,3,2005-04-09
13369,2253113,3,2005-05-04
13369,1083952,3,2005-05-09
13369,2482938,3,2005-05-28
13369,1605728,3,2005-08-15
13369,584376,3,2005-04-24
13369,2020689,4,2005-07-17
13369,128901,5,2005-07-26
13369,2004105,3,2005-06-10
13369,2052283,4,2005-06-17
13369,2011704,4,2005-07-15
13369,334578,4,2005-07-20
13369,1327597,5,2005-05-18
13369,1407578,4,2005-06-10
13369,622881,5,2005-07-09
13369,2366454,4,2005-07-08
13369,261764,5,2005-11-10
13369,66296,4,2005-05-24
13369,472332,4,2005-06-03
13369,556926,5,2005-08-30
13369,2377815,5,2005-05-03
13369,2096501,3,2005-07-26
13369,721718,5,2005-06-07
13369,79740,4,2005-06-01
13369,815585,5,2005-02-24
13369,1858464,3,2005-05-27
13369,1763653,4,2005-06-03
13369,3097,4,2005-08-10
13369,2299596,4,2005-05-11
13369,2322390,4,2005-06-27
13369,2434166,4,2005-06-14
13369,305344,1,2005-04-27
13369,510173,3,2005-06-14
13369,564572,2,2005-05-26
13369,2038078,3,2005-06-22
13369,373416,3,2005-07-18
13369,2147527,1,2005-11-18
13369,2216721,5,2005-08-24
13369,651230,1,2005-05-26
13369,2309145,5,2005-11-10
13369,2352652,4,2005-05-06
13369,240923,2,2005-09-19
13369,496106,4,2005-10-20
13369,1488235,5,2005-05-26
13369,439559,5,2005-11-02
13369,1111322,3,2005-03-21
13369,2018894,5,2005-10-05
13369,1565408,5,2005-07-13
13369,742766,3,2005-07-24
13369,2420328,5,2005-05-04
13369,2215203,4,2005-05-31
13369,2131820,2,2005-10-25
13369,754990,2,2005-05-17
13369,19006,3,2005-06-10
13369,1993836,5,2005-02-28
13369,1950806,3,2005-05-17
13369,2094633,4,2005-10-19
13369,454557,5,2005-09-04
13369,1806515,3,2005-09-23
13369,1168936,2,2005-10-11
13369,2118461,4,2005-12-20
13369,1837960,3,2005-07-24
13369,353668,5,2005-06-09
13369,387418,1,2005-12-11
13369,1008749,2,2005-06-23
13369,361073,4,2005-05-20
13369,2521398,4,2005-05-28
13369,1360922,4,2005-06-02
13369,1708273,4,2005-07-03
13369,1461435,1,2005-06-13
13369,406577,5,2005-05-17
13369,2531080,4,2005-11-01
13369,1512991,2,2005-06-14
13369,1484795,4,2005-12-02
13369,1847946,3,2005-05-13
13369,228331,5,2005-02-17
13369,946812,4,2005-03-26
13369,1806401,3,2005-10-03
13369,1122983,3,2005-11-07
13369,2488238,2,2005-07-19
13369,1878266,3,2005-07-18
13369,2507404,3,2005-07-22
13369,1867761,4,2005-07-26
13369,1659679,1,2005-05-18
13369,1207509,5,2005-09-06
13369,2305466,2,2005-06-11
13369,1927146,4,2005-05-24
13369,89974,4,2005-06-22
13370,132390,3,2004-06-30
13370,613501,3,2004-12-31
13370,1116838,5,2005-07-21
13370,2445646,2,2004-02-09
13370,2008673,2,2004-01-19
13370,2059652,4,2005-08-07
13370,1777883,1,2004-03-11
13370,2071871,3,2003-10-06
13370,2502462,1,2003-11-09
13370,1294425,5,2004-06-03
13370,1074029,3,2004-02-03
13370,519545,5,2004-09-02
13370,991931,4,2004-11-06
13370,530441,5,2004-11-24
13370,1765381,3,2005-01-31
13370,754082,3,2005-03-25
13370,2263006,4,2005-10-06
13370,1271172,4,2005-10-30
13370,188099,3,2005-11-09
13370,649770,3,2005-07-10
13370,1214416,5,2003-12-19
13370,1562289,5,2004-01-26
13370,2158667,4,2004-06-14
13370,1686321,3,2003-11-04
13370,840543,3,2004-08-08
13370,2303830,4,2004-10-14
13370,2060891,2,2004-11-12
13370,1213655,4,2005-01-25
13370,1335879,5,2005-04-12
13370,2325737,5,2005-05-02
13370,2081171,1,2005-11-28
13370,1274049,3,2005-07-24
13370,1686766,4,2005-02-20
13370,296171,5,2003-08-10
13370,421709,4,2004-04-17
13370,264160,5,2005-08-28
13370,908205,2,2004-02-02
13370,724592,3,2004-02-26
13370,1248029,4,2004-08-08
13370,1315754,4,2004-11-28
13370,652121,4,2004-12-29
13370,755344,3,2005-01-12
13370,2207774,4,2005-02-03
13370,1350663,4,2005-02-21
13370,868935,5,2005-04-19
13370,1650301,2,2005-05-20
13370,692291,3,2005-06-12
13370,1071856,5,2005-06-12
13370,2231930,5,2005-09-23
13370,2384779,4,2005-10-16
13370,1917657,4,2005-10-16
13370,1800117,3,2005-11-06
13370,1981733,4,2004-08-17
13370,752696,4,2005-08-01
13370,1157120,3,2004-02-06
13370,2314286,4,2004-05-04
13370,1435900,4,2004-03-25
13370,2220672,4,2004-12-21
13370,2501533,5,2004-12-23
13370,353820,3,2004-12-30
13370,1243274,4,2005-01-31
13370,2073724,5,2005-04-30
13370,221162,4,2005-06-07
13370,1637765,5,2005-06-23
13370,787938,3,2005-09-16
13370,316050,1,2005-09-17
13370,1310250,4,2005-10-25
13370,318939,3,2005-12-13
13370,1853679,3,2003-08-28
13370,320770,4,2003-11-05
13370,884967,5,2005-08-05
13370,2025375,4,2003-09-21
13370,535268,5,2004-07-08
13370,989228,4,2004-10-05
13370,85663,1,2004-09-29
13370,1676009,5,2004-11-07
13370,1013930,4,2004-11-08
13370,616046,5,2005-01-05
13370,127010,2,2005-05-10
13370,686635,5,2005-10-02
13370,366844,5,2005-10-29
13370,1882935,5,2004-09-13
13370,1971918,4,2004-05-24
13370,793754,3,2003-08-14
13370,2206592,4,2003-09-04
13370,1807821,1,2005-01-01
13370,322178,1,2005-01-28
13370,1007809,4,2005-02-07
13370,372233,4,2005-03-18
13370,1490496,5,2005-10-27
13370,2631649,4,2005-12-29
13370,1034156,2,2003-07-27
13370,709342,4,2003-09-10
13370,1486253,5,2004-08-10
13370,2206698,3,2004-10-19
13370,1647196,5,2005-02-01
13370,2592564,3,2005-02-01
13370,1183357,2,2005-02-20
13370,26648,4,2005-04-28
13370,986454,5,2005-06-27
13370,2294397,3,2005-11-30
13370,800467,5,2005-07-12
13370,2088489,4,2005-07-13
13370,549534,3,2003-08-06
13370,2250121,3,2005-08-03
13370,1122179,5,2005-08-09
13370,1858921,4,2005-09-14
13370,2527572,4,2004-08-01
13370,303948,4,2004-09-20
13370,1257103,1,2005-03-02
13370,1258971,3,2005-05-16
13370,870496,4,2005-06-14
13370,558634,4,2005-09-12
13370,1126860,4,2005-09-13
13370,692577,5,2005-10-19
13370,2433247,5,2004-03-25
13370,1493780,5,2004-03-04
13370,1808930,2,2005-07-26
13370,474541,5,2004-09-02
13370,318032,3,2004-05-26
13370,924822,2,2003-07-28
13370,182031,4,2005-08-07
13370,289162,5,2003-11-10
13370,956303,3,2004-04-28
13370,162348,4,2004-09-22
13370,1687379,4,2004-09-29
13370,688484,4,2005-03-04
13370,1155253,5,2005-05-14
13370,85856,1,2005-05-16
13370,2065566,4,2005-06-20
13370,965764,3,2005-09-19
13370,2130999,4,2005-10-24
13370,2595888,5,2005-11-03
13370,1273429,3,2005-08-02
13370,1572469,5,2004-08-28
13370,806909,5,2003-10-07
13370,1510343,4,2004-01-01
13370,1061198,3,2003-07-28
13370,652714,4,2004-04-29
13370,86365,4,2004-08-23
13370,1540724,1,2005-01-13
13370,968447,3,2005-10-31
13370,1558486,2,2005-07-21
13370,229971,1,2005-08-05
13370,2302786,5,2004-01-02
13370,1574252,4,2005-08-12
13370,2128580,4,2004-03-02
13370,1519094,3,2003-10-01
13370,380726,3,2004-03-30
13370,483077,4,2004-02-09
13370,2561749,2,2003-10-31
13370,1699166,3,2004-02-06
13370,738657,5,2004-02-02
13370,1599855,4,2004-03-21
13370,1126697,5,2005-01-19
13370,820785,4,2005-01-28
13370,1931476,3,2005-04-02
13370,367810,5,2005-04-11
13370,1580481,4,2005-06-02
13370,1188000,4,2005-06-28
13370,2330762,4,2005-10-10
13370,1080872,5,2005-12-09
13370,1295097,3,2005-07-19
13370,183476,5,2004-03-06
13370,986975,5,2003-12-11
13370,2223955,3,2004-03-19
13370,1715735,3,2004-09-09
13370,2307923,5,2004-10-08
13370,1944709,4,2004-11-08
13370,1197233,2,2004-12-29
13370,445465,4,2005-01-19
13370,1361286,3,2005-04-22
13370,1662316,5,2005-05-22
13370,1705463,4,2005-10-24
13370,2153290,5,2005-10-29
13370,2444831,5,2005-01-07
13370,1705377,2,2005-08-08
13370,2407154,4,2004-11-01
13370,1030089,3,2003-09-06
13370,1225682,3,2004-08-31
13370,1365840,5,2004-11-14
13370,1322839,4,2004-11-15
13370,2561861,4,2005-01-19
13370,2133136,4,2005-03-21
13370,2572891,2,2005-05-21
13370,1602489,5,2005-07-03
13370,25533,2,2005-11-22
13370,389017,5,2005-12-21
13370,525356,2,2003-11-24
13370,2069818,5,2005-07-19
13370,1506773,4,2003-11-25
13370,256673,3,2003-08-29
13370,1202823,4,2004-04-26
13370,1523735,3,2005-08-20
13370,2226158,2,2003-10-27
13370,98044,3,2005-09-05
13370,2364140,5,2004-03-17
13370,1225818,4,2004-01-02
13370,311641,4,2004-08-30
13370,1259114,4,2004-10-01
13370,1328996,3,2004-11-02
13370,2062271,5,2005-03-20
13370,165823,5,2005-04-21
13370,1938037,5,2005-05-05
13370,291248,1,2005-06-30
13370,1564058,4,2005-10-03
13370,1482162,4,2005-11-29
13370,642090,1,2004-03-03
13370,2553297,4,2004-01-15
13370,2549443,1,2005-06-21
13370,172499,4,2004-08-22
13370,2084055,5,2004-08-04
13370,1943596,3,2004-08-25
13370,2400123,4,2004-10-24
13370,2088334,3,2004-11-06
13370,1018474,4,2005-02-11
13370,478126,5,2005-02-16
13370,190775,5,2005-05-05
